anger,happy,fear,sad,excite,brightness,loudness,mean
-0.026412181,-0.522300614,1.997989421,0.958358727,-5.34E-51,0.32133185,0.028981946,1
-0.018202535,-0.472136822,1.747323786,0.87091516,-2.54E-51,0.329117314,0.028376718,1
-0.012348143,-0.40727362,1.362029375,0.702940226,-1.21E-51,0.343621284,0.026886314,1
-0.008254764,-0.337957693,0.923748406,0.496786837,-5.74E-52,0.364618859,0.025147003,1
-0.005443508,-0.271258819,0.50493526,0.291600467,-2.73E-52,0.387795757,0.023656161,1
-0.003544191,-0.211449876,0.150931903,0.113106158,-1.30E-52,0.408513201,0.0223652,1
-0.002280204,-0.149079273,-0.118984841,-0.026541119,-6.16E-53,0.422948945,0.020974189,1
-0.001450674,-0.02107867,-0.303728885,-0.12498099,-2.92E-53,0.424200655,0.019289067,1
-0.000913265,0.229133177,-0.412629909,-0.185680605,-1.39E-53,0.409338989,0.017317338,1
-0.000569274,0.60130872,-0.459865737,-0.21501034,-6.59E-54,0.382775775,0.015451424,1
-0.000351549,1.068585606,-0.460954246,-0.220360152,-3.12E-54,0.351873802,0.015061508,1
-0.000215186,1.614655419,-0.428343203,-0.208979906,-1.48E-54,0.322061452,0.017250781,1
-0.000130621,2.173409915,-0.361322198,-0.187286703,-7.03E-55,0.297916686,0.021365027,1
-7.87E-05,2.63528207,-0.255263381,-0.160496245,-3.33E-55,0.282452054,0.025801856,1
-4.70E-05,2.932046777,-0.1183547,-0.128665117,-1.58E-55,0.27562818,0.03002433,1
-2.79E-05,3.047594532,0.030212432,-0.074522441,-7.48E-56,0.275419443,0.033349127,1
-1.64E-05,2.93842744,0.170241998,0.011024486,-3.54E-56,0.281153992,0.034667262,1
-9.63E-06,2.582607617,0.281564427,0.111381497,-1.68E-56,0.292702412,0.034881565,1
-5.61E-06,2.038901529,0.340139923,0.190327889,-7.94E-57,0.310337837,0.034511666,1
-3.24E-06,1.414541347,0.338268391,0.22496012,-3.76E-57,0.332436245,0.033165165,1
-1.87E-06,0.810323071,0.289508108,0.216983196,-1.78E-57,0.356342727,0.030295523,1
-1.07E-06,0.292887937,0.215750534,0.181001487,-8.41E-58,0.380123457,0.027264696,1
-6.08E-07,-0.107106556,0.136310093,0.132663956,-3.98E-58,0.401562353,0.026511746,1
-3.44E-07,-0.385550882,0.063920693,0.083401051,-1.88E-58,0.418864137,0.02862083,1
0.001916943,-0.554233593,0.005109053,0.039854412,-8.90E-59,0.431198505,0.032682164,1
0.017616889,-0.632712617,-0.038008898,0.005069849,-4.20E-59,0.439039174,0.03684851,1
0.066583034,-0.642994041,-0.066018504,-0.020186549,-1.99E-59,0.443642028,0.03938941,1
0.169988612,-0.606274367,-0.080981663,-0.036484599,-9.39E-60,0.446292268,0.039556012,1
0.325851135,-0.541052456,-0.085630452,-0.045129976,-4.43E-60,0.447690071,0.037719536,1
0.508451465,-0.462185629,-0.082835207,-0.047770055,-2.09E-60,0.447975961,0.034704519,1
0.68724819,-0.380637447,-0.07525366,-0.04611388,-9.88E-61,0.446979717,0.031464653,1
0.839993632,-0.303724049,-0.065118487,-0.04173261,-4.66E-61,0.444211568,0.028738711,1
0.95584225,-0.235676395,-0.054140691,-0.035934253,-2.20E-61,0.438681096,0.026930269,1
1.029576574,-0.178348402,-0.043505793,-0.029708245,-1.04E-61,0.42975736,0.025738158,1
1.04360761,-0.131932647,-0.033934396,-0.02372761,-4.90E-62,0.417809919,0.025974438,1
0.975431064,-0.095590421,-0.025777396,-0.018390173,-2.31E-62,0.403931972,0.028232437,1
0.825997536,-0.067948953,-0.019120345,-0.013879296,-1.09E-62,0.389214377,0.031951326,1
0.624048577,-0.047455954,-0.013879154,-0.010228078,-5.13E-63,0.374268308,0.036031557,1
0.407751332,-0.032605916,-0.009877508,-0.007376495,-2.42E-63,0.360362435,0.039203842,1
0.208247517,-0.022064623,-0.00690309,-0.005216328,-1.14E-63,0.348287885,0.040366859,1
0.043833243,-0.01472096,-0.004744141,-0.003622842,-5.37E-64,0.338462651,0.040194905,1
-0.078683201,-0.009692069,-0.003210141,-0.002474691,-2.53E-64,0.331781615,0.039691887,1
-0.160271806,-0.006302327,-0.002141008,-0.001664643,-1.19E-64,0.328784156,0.038800199,1
-0.206241761,-0.004050604,-0.001408851,-0.0011039,-5.61E-65,0.329078525,0.038343259,1
-0.223807506,-0.002574983,-0.000915476,-0.000722393,-2.64E-65,0.331705762,0.037904765,1
-0.220550501,-0.001620095,-0.000587908,-0.000466913,-1.24E-65,0.335277093,0.036460779,1
-0.203495881,-0.001009417,-0.000373394,-0.000298307,-5.85E-66,0.338667281,0.033963097,1
-0.178594897,-0.000623158,-0.000234695,-0.000188524,-2.75E-66,0.341378186,0.031988706,1
-0.150493377,-0.000381361,-0.000146077,-0.000117931,-1.29E-66,0.343314403,0.030879215,1
-0.122511666,-0.000231464,-9.01E-05,-7.31E-05,-6.08E-67,0.34449052,0.029818094,1
-0.09447263,-0.000139387,-5.51E-05,-4.49E-05,-2.86E-67,0.344857052,0.028964598,1
-0.05021289,-8.33E-05,-3.34E-05,-2.73E-05,-1.34E-67,0.344504316,0.028536401,1
0.0445533,-4.94E-05,-2.01E-05,-1.65E-05,-6.32E-68,0.344285237,0.027885049,1
0.234302564,-2.91E-05,-1.20E-05,-9.88E-06,-2.97E-68,0.345982327,0.026389475,1
0.698967245,-1.71E-05,-7.11E-06,-5.88E-06,-1.40E-68,0.353373286,0.024333193,1
1.648068518,-9.94E-06,-4.19E-06,-3.47E-06,-6.55E-69,0.367820196,0.022495988,1
3.058562843,-5.75E-06,-2.45E-06,-2.04E-06,-3.08E-69,0.38701097,0.022736963,1
4.694303219,-3.31E-06,-1.42E-06,-1.19E-06,-1.45E-69,0.407886282,0.025788767,1
6.283030941,-1.89E-06,-8.23E-07,-6.88E-07,-6.79E-70,0.427517514,0.030091036,1
7.630730245,-1.08E-06,-4.73E-07,-3.97E-07,-3.19E-70,0.443182904,0.034009958,1
8.6456661,-6.11E-07,-2.71E-07,-2.27E-07,-1.50E-70,0.452838503,0.037294349,1
9.315834604,-3.45E-07,-1.54E-07,-1.30E-07,-7.02E-71,0.456922522,0.039927292,1
9.677049394,-1.94E-07,-8.71E-08,-7.35E-08,-3.29E-71,0.455758792,0.041963478,1
9.761955498,-1.08E-07,0.000766806,0.003067377,-1.54E-71,0.448301372,0.043220292,1
9.489235837,-6.02E-08,0.01318161,0.025886609,-7.24E-72,0.434409674,0.043356382,1
8.778383142,-3.34E-08,0.075339069,0.078490848,-3.40E-72,0.415584166,0.04301855,1
7.704347145,-1.84E-08,0.205992233,0.139396886,-1.59E-72,0.394571626,0.042148328,1
6.469296064,-1.01E-08,0.381028044,0.179398934,-7.46E-73,0.374321542,0.040607823,1
5.339773059,-5.56E-09,0.538083996,0.187055024,-3.50E-73,0.3574961,0.038379241,1
4.574535202,-3.04E-09,0.617197867,0.167767496,-1.64E-73,0.347971932,0.036861008,1
4.303102326,-1.65E-09,0.60221939,0.133148722,-7.68E-74,0.348562352,0.036711652,1
4.49617391,-8.97E-10,0.515674255,0.093683636,-3.60E-74,0.357071686,0.037417985,1
5.004593205,-4.85E-10,0.392484648,0.056310599,-1.69E-74,0.370114313,0.03760351,1
5.609257445,-2.62E-10,0.262274811,0.024697172,-7.90E-75,0.385967231,0.036345853,1
6.127062047,-1.41E-10,0.151646467,0.010997378,-3.70E-75,0.402409981,0.034001846,1
6.477638199,-7.54E-11,0.109880571,0.07174861,-1.73E-75,0.413827751,0.030858724,1
6.663236519,-4.03E-11,0.16281021,0.242141596,-8.10E-76,0.416155167,0.027953581,1
6.72177118,-2.15E-11,0.291876439,0.498559812,-3.79E-76,0.409610193,0.026642119,1
6.695752936,-1.14E-11,0.458223407,0.787778855,-1.77E-76,0.396925576,0.026311784,1
6.607713694,-6.06E-12,0.626154852,1.059501803,-8.30E-77,0.381646124,0.025096973,1
6.38782395,-3.21E-12,0.772492582,1.277856491,-3.88E-77,0.366366107,0.023283707,1
5.845124434,-1.69E-12,0.886296873,1.43369322,-1.82E-77,0.350373498,0.020597185,1
4.855359265,-8.92E-13,0.965252321,1.547697144,-8.50E-78,0.332890091,0.016695177,1
3.511385802,-4.69E-13,1.012123239,1.646003867,-3.97E-78,0.315030779,0.012986989,1
2.043643405,-2.46E-13,1.032240421,1.728486997,-1.86E-78,0.298870496,0.009942973,1
0.676281915,-1.29E-13,1.028453801,1.751144144,-8.69E-79,0.285923738,0.007081239,1
-0.446840636,-6.72E-14,0.986441095,1.662629451,-4.06E-79,0.275057261,0.004324963,1
-1.267787901,-3.50E-14,0.886088195,1.44862889,-1.90E-79,0.264664662,0.00221079,1
-1.790464982,-1.82E-14,0.724009279,1.136912634,-8.87E-80,0.256315426,0.001649,1
-2.05370649,0.00728512,0.521396127,0.780458774,-4.14E-80,0.251962914,0.002348762,1
-2.11140291,0.096851927,0.310875444,0.433282825,-1.94E-80,0.252232226,0.003563891,1
-2.020172971,0.504068434,0.120500711,0.133792565,-9.04E-81,0.258726643,0.00510093,1
-1.832334921,1.430160186,-0.033147725,-0.098926786,-4.22E-81,0.271247596,0.006612429,1
-1.592161989,2.816814491,-0.144393272,-0.261245989,-1.97E-81,0.287632979,0.007786651,1
-1.334241859,4.41237051,-0.215040467,-0.359268316,-9.21E-82,0.305237089,0.008693368,1
-1.083310276,5.962498127,-0.250977112,-0.404040292,-4.30E-82,0.322031764,0.009625689,1
-0.855131231,7.350102009,-0.259742216,-0.408293492,0.004601128,0.33649528,0.0108188,1
-0.658031707,8.475806113,-0.249023613,-0.384435372,0.084457806,0.347276017,0.012209517,1
-0.494718901,9.121363138,-0.225799408,-0.343390471,0.502128957,0.354029588,0.014221262,1
-0.364070321,9.133757566,-0.195888437,-0.294014382,1.43556775,0.357753337,0.017156613,1
-0.262685862,8.5732652,-0.163771821,-0.242914565,2.892689129,0.360031389,0.020077993,1
-0.186096659,7.61767626,-0.132605692,-0.194562759,4.8527153,0.362058364,0.022343369,1
-0.129613147,6.452962217,-0.104365455,-0.151597347,7.307086682,0.363746912,0.024302333,1
-0.08885255,5.344548727,-0.080066726,-0.115221138,10.07399849,0.362236268,0.025998628,1
-0.060014306,4.50035902,-0.060013366,-0.08561494,12.87610076,0.355672237,0.027875681,1
-0.039977508,3.861693936,-0.044033706,-0.062310357,15.64949031,0.344775819,0.030990575,1
-0.026286219,3.181122773,-0.031680196,-0.044490577,18.43966812,0.331723962,0.035264608,1
-0.017073992,2.330012718,-0.022381549,-0.031209692,21.1442267,0.319006085,0.039991607,1
-0.01096354,1.371066993,-0.015547291,-0.021536298,23.53507113,0.308382386,0.045431319,1
-0.006964082,0.441385115,0.051867391,-0.014635293,25.23648116,0.300360572,0.052208148,1
-0.004378644,-0.346213468,0.509636372,-0.009804387,25.26617733,0.293910389,0.060083704,1
-0.002726607,-0.935705598,1.55605116,-0.006480762,22.94878686,0.287845154,0.065483542,1
-0.001682435,-1.319913998,2.990367196,-0.004230386,18.63437789,0.281887378,0.064747338,1
-0.00102919,-1.49204242,4.458976741,-0.002729052,13.30583609,0.276408481,0.057951485,1
-0.000624436,-1.319519874,5.646181527,-0.001741098,7.95380693,0.271845674,0.047936476,1
-0.000375919,-0.670479765,6.295730189,-0.001099236,3.259576602,0.268491281,0.037931235,1
-0.000224637,0.348285196,6.244631054,-0.000687177,-0.282145813,0.26651779,0.029786141,1
-0.000133292,1.335704596,5.533423475,-0.000425589,-1.744873014,0.265879903,0.024680851,1
-7.86E-05,1.932595238,4.384746955,-0.00026126,-0.485142643,0.266169231,0.022803791,1
-4.60E-05,2.050020445,3.070329602,-0.000159043,2.935103156,0.269029676,0.02362882,1
-2.68E-05,1.808736279,1.808718752,-9.61E-05,6.445923547,0.284727483,0.025001318,1
-1.55E-05,1.425734299,0.732882201,-5.76E-05,8.345503015,0.31876142,0.025374431,1
-8.92E-06,1.101982639,-0.099296245,-3.43E-05,8.305750037,0.365727132,0.024969138,1
-5.10E-06,0.934244788,-0.681654073,-2.02E-05,6.871033522,0.415514569,0.024199517,1
-2.91E-06,0.91909546,-1.03858007,-1.19E-05,4.773678676,0.45868572,0.023927367,1
-1.65E-06,1.02896828,-1.209799412,-6.94E-06,2.583968207,0.488438408,0.024886788,1
-9.29E-07,1.332447063,-1.240266593,-4.02E-06,0.640997741,0.501500995,0.026699914,1
-5.21E-07,1.902875651,-1.17360337,-2.32E-06,-0.89774231,0.499173742,0.028226929,1
-2.91E-07,2.709243103,-1.048032311,-1.33E-06,-1.989809646,0.485773732,0.028794679,1
-1.62E-07,3.718809459,-0.894235785,-7.60E-07,-2.659074815,0.465226023,0.028204441,1
-8.99E-08,4.996236728,-0.73474563,-4.31E-07,-2.96576707,0.43991652,0.026632917,1
-4.96E-08,6.609999785,-0.584463444,-2.44E-07,-2.987695599,0.412146075,0.025179601,1
-2.73E-08,8.400763927,-0.451884211,-1.37E-07,-2.807026542,0.385065302,0.024850882,1
-1.50E-08,10.07788176,-0.340624575,-7.68E-08,-2.500494851,0.361702176,0.025777365,1
-8.18E-09,11.42507134,-0.250943799,-4.28E-08,-2.122087317,0.343822297,0.026008119,1
-4.45E-09,12.37081516,-0.18105903,-2.38E-08,-1.653226328,0.331663632,0.024381737,1
-2.42E-09,12.98245498,-0.12816365,-1.31E-08,-1.032012452,0.324643689,0.021973782,1
-1.31E-09,13.38506771,-0.089138525,-7.25E-09,-0.274896285,0.321859729,0.0202182,1
-7.04E-10,13.49517635,-0.060995159,0.00383427,0.472630448,0.322107278,0.019717172,1
-3.79E-10,12.92209849,-0.041111352,0.03139972,1.00741376,0.324352188,0.019118645,1
-2.03E-10,11.50104277,-0.027322264,0.092180782,1.232639685,0.327918591,0.017036326,1
-1.09E-10,9.453771227,-0.017921141,0.165462929,1.188163088,0.331985305,0.013668646,1
0.00575141,7.140453464,-0.005859718,0.252186182,0.974921892,0.335938829,0.011459804,1
0.072022363,4.853563176,0.04924867,0.586409479,0.690425476,0.340227977,0.012617822,1
0.333742255,2.764750597,0.210333477,1.598540598,0.403216974,0.347193799,0.016969196,1
0.776720108,1.021132731,0.464245679,3.131218729,0.152339932,0.35747178,0.022260893,1
1.20276669,-0.203136867,0.724684331,4.489781069,-0.044703458,0.366269119,0.027614107,1
1.452615887,-0.835973659,0.929088213,5.212315004,-0.184025707,0.369320537,0.031296313,1
1.49844841,-0.979093232,1.062625399,5.348708027,-0.269744596,0.366291328,0.032732518,1
1.389558339,-0.865850505,1.127644667,5.131845826,-0.310343917,0.359356232,0.031606179,1
1.177793848,-0.738540995,1.10284659,4.621113914,-0.316219834,0.350984807,0.0278822,1
0.906800655,-0.715783722,0.9785655,3.825351258,-0.297933671,0.339301852,0.022641628,1
0.618623979,-0.791740654,0.790693479,2.841750059,-0.265002221,0.318325818,0.018156042,1
0.348916449,-0.910180564,0.620297453,1.819177888,-0.225182421,0.289802477,0.015874376,1
0.122582364,-1.018976408,0.524367101,0.888356953,-0.184200389,0.260850154,0.01484395,1
-0.036824274,-1.088285673,0.497772724,0.128870556,-0.145828077,0.237691507,0.015001857,1
-0.093403102,-1.108259163,0.487717874,-0.430214598,-0.112181525,0.226767558,0.016809629,1
-0.049501007,-1.08133008,0.494817312,-0.794165128,-0.084118175,0.229812028,0.01967859,1
0.050659045,-1.015878136,0.544071667,-0.979790834,-0.061638073,0.238936335,0.022434936,1
0.162546022,-0.922476835,0.627603003,-1.006193792,-0.044230048,0.24575735,0.024125787,1
0.261126907,-0.811914236,0.719650531,-0.906665665,-0.031136913,0.24742441,0.0249545,1
0.335472442,-0.694086723,0.800320479,-0.726886444,-0.021537594,0.24498523,0.025289337,1
0.371961444,-0.577304353,0.85354574,-0.511881821,-0.014657863,0.241059817,0.024205201,1
0.364915141,-0.467883403,0.840187056,-0.301456498,-0.009826857,0.24015476,0.021081962,1
0.365626805,-0.370021031,0.739407543,-0.136474907,-0.006496657,0.245229983,0.01662134,1
0.493725573,-0.285932722,0.570910691,-0.037386748,-0.00423944,0.257094065,0.012446871,1
0.829506185,-0.216185032,0.373678268,0.002207172,-0.002733006,0.274251304,0.010357523,1
1.341922126,-0.160128452,0.183166594,0.001567145,-0.00174189,0.293052466,0.01068429,1
1.930804763,-0.116339427,0.021850327,-0.019833045,-0.001098378,0.309836151,0.012512179,1
2.511445362,-0.083006012,-0.098195642,-0.047676629,-0.000685661,0.323100789,0.015095883,1
3.060874539,-0.05822332,-0.151116876,-0.073281114,-0.000423981,0.332953142,0.017422624,1
3.38778267,-0.040192078,-0.065881443,-0.092281413,-0.000259832,0.339237413,0.019379363,1
3.321637989,-0.027331395,0.19100196,-0.103178182,-0.000157892,0.341531194,0.02021806,1
2.902464907,-0.018325414,0.583349975,-0.106240707,-9.52E-05,0.339671248,0.019138245,1
2.328877942,-0.012124988,1.005394862,-0.102746628,-5.69E-05,0.334512831,0.016324782,1
1.908335951,-0.007922875,1.302453889,-0.094443331,-3.38E-05,0.328088563,0.01307184,1
1.803637356,-0.005116486,1.38904578,-0.083158662,-1.99E-05,0.322223207,0.010547641,1
1.872795461,-0.003267674,1.298735965,-0.070535137,-1.17E-05,0.315685232,0.00953766,1
1.910291595,-0.002065155,1.113842024,-0.057877609,-6.81E-06,0.307650561,0.010212527,1
1.857372736,-0.001292297,0.902371998,-0.046099306,-3.94E-06,0.299096773,0.012250831,1
1.720430876,-0.000801123,0.69758641,-0.035741597,-2.27E-06,0.291465885,0.014377819,1
1.47598113,-0.00049224,0.500409202,-0.026655046,-1.30E-06,0.285672783,0.015695142,1
1.125113775,-0.000299912,0.32004147,0.004612742,-7.40E-07,0.2814305,0.016382507,1
0.716946063,-0.000181274,0.210130066,0.179961284,-4.19E-07,0.275604442,0.017125751,1
0.315027169,-0.000108736,0.242129418,0.613768069,-2.36E-07,0.26618056,0.0177097,1
-0.03175551,-6.48E-05,0.471933581,1.300193678,-1.33E-07,0.254123236,0.017564946,1
-0.298048238,-3.83E-05,0.88089666,2.126560471,-7.42E-08,0.241543653,0.017264069,1
-0.478382299,-2.25E-05,1.381900512,2.950642242,-4.13E-08,0.230044237,0.017862091,1
-0.579996803,-1.31E-05,1.858250807,3.646245558,-2.29E-08,0.220399561,0.018548829,1
-0.616602828,-7.63E-06,2.201797479,4.101364166,-1.26E-08,0.212890937,0.017852001,1
-0.596087993,-4.40E-06,2.324262899,4.292911677,-6.95E-09,0.208796378,0.01540623,1
-0.484961504,-2.53E-06,2.206125161,4.414126573,-3.81E-09,0.214115512,0.011994587,1
-0.235206746,-1.44E-06,1.905939697,4.727053692,-2.08E-09,0.231463995,0.008939423,1
0.145131633,-8.19E-07,1.514737949,5.334090863,-1.13E-09,0.256316725,0.007171608,1
0.593338034,-4.63E-07,1.11331571,6.115222684,-6.15E-10,0.281514184,0.006721265,1
1.036595816,-2.60E-07,0.755078986,6.838931201,-3.32E-10,0.301883448,0.007031725,1
1.421861579,-1.46E-07,0.466895642,7.314504793,-1.79E-10,0.315506996,0.00766996,1
1.722679473,-8.14E-08,0.253345275,7.48116731,-9.64E-11,0.322938056,0.008281147,1
1.932190231,-4.52E-08,0.093507475,7.371360823,-5.17E-11,0.325750371,0.008754773,1
2.045874289,-2.50E-08,-0.036403061,7.060120032,-2.76E-11,0.325301483,0.009055199,1
2.057849354,-1.38E-08,-0.145068313,6.616944637,-1.47E-11,0.321870763,0.009248417,1
2.015980886,-7.57E-09,-0.230242445,6.154165737,-7.83E-12,0.314872251,0.009900942,1
2.004231836,-4.14E-09,-0.288349915,5.931758303,-4.15E-12,0.303583142,0.012315887,1
2.048059407,-2.26E-09,-0.319234731,6.130800548,-2.20E-12,0.288302007,0.01650059,1
2.12555009,-1.23E-09,-0.326304849,6.705519437,-1.16E-12,0.270603405,0.021085841,1
2.237530997,-6.65E-10,-0.314893447,7.471687609,-6.10E-13,0.253495161,0.02458397,1
2.447322533,-3.59E-10,-0.290684535,8.273082868,-3.21E-13,0.244188533,0.02672064,1
2.792855333,-1.93E-10,-0.258780942,9.012929775,-1.68E-13,0.246234712,0.028564202,1
3.192524186,-1.04E-10,-0.2233326,9.560326588,-8.79E-14,0.25728501,0.030479413,1
3.379106647,-5.56E-11,-0.18748386,9.570484009,-4.59E-14,0.273286781,0.032077836,1
3.223821883,-2.97E-11,-0.153456563,8.88514312,-2.39E-14,0.290455373,0.033156856,1
2.911886088,-1.58E-11,-0.122677485,7.805802115,-1.24E-14,0.3062576,0.033281737,1
2.784097703,-8.39E-12,-0.095917775,6.939283302,-6.45E-15,0.318354475,0.032624696,1
3.008518568,-4.45E-12,-0.073435021,6.639700942,-3.34E-15,0.325385601,0.031270582,1
3.47843156,-2.35E-12,-0.055112206,6.710991752,-1.73E-15,0.327850822,0.029098268,1
3.868502882,-1.24E-12,-0.040586103,6.513081352,-8.92E-16,0.327713269,0.026350113,1
3.896871509,-6.52E-13,-0.029357447,5.693392333,-4.60E-16,0.32476692,0.022804703,1
3.59903211,-3.42E-13,-0.020110772,4.563009887,-2.36E-16,0.318415357,0.018512669,1
3.178907738,-1.79E-13,-0.005262981,3.608097429,-1.21E-16,0.311261989,0.013905821,1
2.793574811,-9.37E-14,0.035786395,3.09409145,-6.23E-17,0.308298178,0.009560093,1
2.505551112,-4.89E-14,0.122669664,3.031449017,-3.19E-17,0.311912319,0.00645449,1
2.317425343,-2.54E-14,0.260712607,3.272495973,-1.63E-17,0.320572814,0.005448667,1
2.209771309,-1.32E-14,0.433959422,3.631899474,-8.32E-18,0.331302193,0.006488618,1
2.160951161,-6.86E-15,0.614688565,3.993183949,-4.24E-18,0.341788714,0.009028537,1
2.153085317,-3.55E-15,0.77795686,4.358694906,-2.16E-18,0.350853268,0.012262973,1
2.158360427,-1.83E-15,0.908625121,4.726160926,-1.10E-18,0.358717925,0.015763764,1
2.084813559,-9.46E-16,1.001361,4.912156755,-5.56E-19,0.36573145,0.020360857,1
1.834857022,-4.87E-16,1.057714546,4.724294897,-2.82E-19,0.366380236,0.026190241,1
1.406438942,-2.50E-16,1.083037915,4.162353016,-1.43E-19,0.366085795,0.031981553,1
0.880968346,-1.29E-16,1.084232081,3.377555199,-7.22E-20,0.372548614,0.036325846,1
0.356064768,-6.59E-17,1.06834309,2.547748497,-3.64E-20,0.385316753,0.038053512,1
-0.097129639,-3.37E-17,1.041376074,1.803796052,-1.84E-20,0.399683499,0.03703427,1
-0.443311496,-1.72E-17,1.000902367,1.206520844,-9.26E-21,0.411586088,0.03458822,1
-0.675399169,-8.78E-18,0.918473773,0.727009963,-4.66E-21,0.417485967,0.031951124,1
-0.803472654,-4.47E-18,0.772756155,0.299656238,-2.34E-21,0.408632999,0.029551118,1
-0.845995329,-2.28E-18,0.57600207,-0.070783844,-1.17E-21,0.381372572,0.028009393,1
-0.822639524,-1.16E-18,0.361071835,-0.335280289,-5.89E-22,0.341935712,0.027297844,1
-0.743771627,0.003834274,0.160010747,-0.468140987,-2.95E-22,0.300837941,0.02619089,1
-0.61105169,0.035233996,-0.006606859,-0.480671865,-1.48E-22,0.27086058,0.024685387,1
-0.435892523,0.125497642,-0.130406208,-0.404247702,-7.38E-23,0.259190003,0.023221627,1
-0.243243231,0.276410993,-0.20983705,-0.272084945,-3.68E-23,0.264267708,0.022358188,1
-0.067760202,0.450324831,-0.234503999,-0.096535112,-1.84E-23,0.279148062,0.021871468,1
0.056609807,0.575404012,-0.176319199,0.161076363,-9.16E-24,0.296805228,0.021523045,1
0.117813349,0.607651069,-0.031264504,0.539457978,-4.56E-24,0.312990967,0.021090807,1
0.126524341,0.553724982,0.160202203,1.064536308,-2.27E-24,0.326070797,0.020397698,1
