anger,happy,fear,sad,excite,brightness,loudness,mean
0.102387765,0.446199908,0.31893476,1.660787081,-1.13E-24,0.3341757,0.019117786,1
0.063447817,0.318764883,0.392800025,2.155890978,-5.59E-25,0.33061661,0.018216114,1
0.022279121,0.195435599,0.381887077,2.417747043,-2.77E-25,0.311995074,0.018855539,1
-0.013857669,0.089648656,0.314442575,2.433863481,-1.37E-25,0.281061102,0.021510871,1
-0.041578587,0.007003754,0.221804892,2.397332446,-6.81E-26,0.243619119,0.025866811,1
-0.059995932,-0.051804015,0.127072886,2.727538774,-3.37E-26,0.205451947,0.031314663,1
-0.06972615,-0.088887185,0.043696491,3.802815674,-1.66E-26,0.171944453,0.036497848,1
-0.072219097,-0.107828856,-0.022161669,5.750157379,-8.22E-27,0.146718956,0.040543972,1
-0.069288063,-0.112807318,-0.06896244,8.2747929,-4.06E-27,0.130493293,0.043093119,1
-0.062772121,-0.107985064,-0.097878474,10.53003861,-2.00E-27,0.121722698,0.043832617,1
-0.054307495,-0.097087496,-0.111581043,11.65931318,-9.86E-28,0.116960056,0.043011779,1
-0.045199078,-0.083153036,-0.113440515,11.42444541,-4.85E-28,0.113535464,0.040511081,1
-0.036378413,-0.068439291,-0.106952969,10.14803024,-2.39E-28,0.111684356,0.036332328,1
-0.028426029,-0.054453831,-0.095327596,8.335954899,-1.17E-28,0.116713316,0.032023537,1
-0.021632345,-0.042066154,-0.081225993,6.419523293,-5.77E-29,0.13180279,0.029105964,1
-0.016073751,-0.031657056,-0.066646659,4.67169197,-2.83E-29,0.154825086,0.027366832,1
-0.011686664,-0.023270439,-0.052930168,3.208121818,-1.39E-29,0.180814161,0.025652552,1
-0.008329567,-0.016745365,-0.0408464,2.03492853,-6.81E-30,0.203764589,0.023479723,1
-0.005829162,-0.011818175,-0.030722698,1.094002155,-3.34E-30,0.221115902,0.021223169,1
-0.004010976,-0.008193452,-0.022579068,0.325795835,-1.63E-30,0.237121963,0.019908199,1
-0.002717018,-0.005587899,-0.016248144,-0.284728175,-7.99E-31,0.254082413,0.019822608,1
-0.0018139,-0.000685996,-0.011469107,-0.71467141,-3.91E-31,0.266776028,0.020089497,1
-0.001194653,0.019566529,-0.007953471,-0.973482396,-1.91E-31,0.272055385,0.019965196,1
-0.000776901,0.048533746,-0.005425935,-1.114740361,-9.32E-32,0.278482127,0.019658496,1
-0.000499268,0.070136551,-0.003645896,-1.185771399,-4.55E-32,0.294063113,0.019412866,1
-0.000317296,0.077974574,-0.002415513,-1.207222539,-2.22E-32,0.318399061,0.01939672,1
-0.000199548,0.080836602,-0.001579447,-1.173236075,-1.08E-32,0.345025919,0.020516045,1
-0.000124264,0.09863243,-0.001020152,-1.038210027,-5.26E-33,0.360692831,0.022887041,1
-7.67E-05,0.125248074,-0.000651368,-0.777206903,-2.56E-33,0.358118416,0.02547119,1
-4.69E-05,0.141001731,-0.00041143,-0.438584799,-1.25E-33,0.343246137,0.027430452,1
0.005722975,0.136956051,0.003577026,-0.08658653,-6.06E-34,0.325076431,0.028019463,1
0.052833884,0.116298954,0.035074684,0.278447251,-2.95E-34,0.307421998,0.026849767,1
0.188236245,0.086943764,0.125399869,0.700334598,-1.43E-34,0.28846456,0.024631745,1
0.410392728,0.056085939,0.275201215,1.188498841,-6.95E-35,0.266398691,0.021935734,1
0.645161684,0.028340248,0.442019285,1.706144877,-3.37E-35,0.241035999,0.019548295,1
0.794135912,0.005925137,0.556573042,2.124870169,-1.63E-35,0.214927109,0.018062621,1
0.813595181,-0.010557542,0.580943676,2.343572396,-7.92E-36,0.191619406,0.017458297,1
0.723505496,-0.021430366,0.524513445,2.356999185,-3.84E-36,0.173465729,0.017457663,1
0.570420442,-0.027487079,0.419228473,2.202578399,-1.86E-36,0.161548825,0.017824117,1
0.397835874,-0.029722708,0.29685924,1.918868281,-8.99E-37,0.157199366,0.018606324,1
0.235182552,-0.029167379,0.179623907,1.543215159,-4.35E-37,0.16106823,0.019832428,1
0.098199108,-0.026776898,0.081288648,1.114814343,-2.10E-37,0.176537407,0.021119348,1
-0.007086555,-0.023362761,0.053874882,0.680269222,-1.02E-37,0.201020276,0.021528796,1
-0.080606027,-0.019556702,0.315290249,0.285282986,-4.91E-38,0.223439307,0.021948432,1
-0.125667218,-0.015805525,0.997965418,-0.038176322,-2.37E-38,0.236144846,0.024293405,1
-0.147308742,-0.012388916,1.868145261,-0.276276996,-1.14E-38,0.242739331,0.028794018,1
-0.151202841,-0.009450901,2.570312742,-0.430342949,-5.51E-39,0.249378958,0.033443589,1
-0.142881504,-0.007036059,2.869696085,-0.511249199,-2.66E-39,0.258970198,0.035912081,1
-0.127210161,-0.005123801,2.739121366,-0.534296229,-1.28E-39,0.274151787,0.035309106,1
-0.108090513,-0.003656771,2.300852499,-0.515597102,-6.17E-40,0.295559785,0.032239108,1
-0.088368586,-0.002561918,1.715390784,-0.469911789,-2.97E-40,0.320324285,0.027943735,1
-0.069901237,-0.001764498,1.112720422,-0.409545411,-1.43E-40,0.343238822,0.02410514,1
-0.053720888,-0.001196236,0.573881529,-0.34395406,-6.88E-41,0.356632089,0.023199774,1
-0.040240702,-0.000799176,0.138338911,-0.279802256,-3.31E-41,0.365697179,0.025441923,1
-0.029456014,-0.000526666,-0.182585503,-0.221293537,-1.59E-41,0.378530795,0.029179629,1
-0.021115351,-0.00034268,-0.394540723,-0.170642141,-7.63E-42,0.396979337,0.032848124,1
-0.014849973,-0.000220322,-0.512563967,-0.128585441,-3.67E-42,0.419134342,0.035635055,1
-0.010262028,-0.000140076,-0.556081359,-0.094865126,-1.76E-42,0.439337937,0.037647638,1
-0.00697768,-8.81E-05,-0.545461848,-0.068633015,-8.45E-43,0.439896541,0.039731404,1
-0.004673889,-5.49E-05,-0.499616878,-0.048762351,-4.05E-43,0.411869193,0.042289357,1
-0.003087422,-3.39E-05,-0.434484207,-0.034064736,-1.94E-43,0.362920754,0.044754218,1
-0.002013145,-2.07E-05,-0.362315226,-0.023425107,-9.31E-44,0.306914393,0.047000493,1
-0.001296837,-1.26E-05,-0.291630972,-0.015872837,-4.46E-44,0.256933803,0.049470409,1
-0.000825963,-7.57E-06,-0.22764744,-0.010607767,-2.14E-44,0.22681323,0.052154937,1
-0.000520478,-4.52E-06,-0.172952938,-0.006997693,-1.02E-44,0.22718168,0.054655027,1
-0.000324703,-2.68E-06,-0.128251033,-0.004560176,-4.90E-45,0.252802315,0.056590318,1
-0.000200661,-1.58E-06,-0.093040094,-0.002937724,-2.34E-45,0.284989071,0.057899783,1
-0.000122903,-9.24E-07,-0.066161004,-0.001872086,-1.12E-45,0.309311007,0.059009238,1
-7.46E-05,-5.37E-07,-0.046193429,-0.001180828,-5.36E-46,0.327851272,0.059724814,1
-4.50E-05,-3.11E-07,-0.031712602,-0.000737622,-2.56E-46,0.33786597,0.059590521,1
-2.69E-05,-1.79E-07,-0.021434198,-0.000456552,-1.22E-46,0.331066921,0.058339423,1
-1.60E-05,-1.02E-07,-0.014278841,-0.000280132,-5.84E-47,0.306942564,0.056685221,1
-9.41E-06,-5.81E-08,-0.009384752,-0.000170468,-2.79E-47,0.275684844,0.055255081,1
-5.51E-06,-3.29E-08,-0.006090957,-0.000102922,-1.33E-47,0.247190183,0.054153412,1
-3.21E-06,-1.85E-08,-0.003906894,-6.17E-05,-6.35E-48,0.224469925,0.05363635,1
-1.86E-06,-1.04E-08,-0.002478439,-3.67E-05,-3.03E-48,0.205591143,0.053958678,1
-1.07E-06,-5.81E-09,-0.001556013,-2.17E-05,-1.44E-48,0.187967867,0.053983194,1
-6.12E-07,-3.23E-09,-0.000967386,-1.27E-05,-6.88E-49,0.170669892,0.052167874,1
-3.48E-07,-1.79E-09,-0.000595906,-7.43E-06,-3.28E-49,0.155137009,0.047360114,1
-1.97E-07,-9.87E-10,-0.000363888,-4.31E-06,-1.56E-49,0.147116132,0.039437595,1
-1.11E-07,-5.43E-10,-0.000220381,-2.49E-06,-7.44E-50,0.150266235,0.029461711,1
-6.24E-08,-2.97E-10,-0.000132428,-1.43E-06,-3.54E-50,0.164154681,0.019129976,1
-3.49E-08,-1.62E-10,-7.90E-05,-8.14E-07,-1.69E-50,0.187845085,0.010528697,1
-1.94E-08,-8.83E-11,-4.68E-05,-4.62E-07,-8.02E-51,0.21860184,0.005812171,1
-1.08E-08,-4.78E-11,-2.75E-05,-2.61E-07,-3.82E-51,0.251648946,0.006233076,1
-5.94E-09,-2.59E-11,0.039860358,-1.47E-07,-1.81E-51,0.281494664,0.011005351,1
-3.27E-09,0.002300564,0.316195229,-8.23E-08,-8.63E-52,0.301037821,0.018124168,1
-1.79E-09,0.039544911,0.868910938,-4.59E-08,-4.10E-52,0.306876274,0.025441678,1
-9.77E-10,0.228317818,1.441264436,-2.55E-08,-1.95E-52,0.300945294,0.031525569,1
-5.32E-10,0.623013172,1.772802303,-1.41E-08,-9.25E-53,0.286994385,0.035428246,1
-2.88E-10,1.100307283,1.791202476,-7.78E-09,-4.39E-53,0.266194048,0.036893664,1
-1.56E-10,1.522542366,1.568274555,-4.27E-09,-2.08E-53,0.239709666,0.036946628,1
-8.41E-11,1.900016547,1.218132991,-2.34E-09,-9.89E-54,0.211441008,0.037006715,1
0.006134838,2.264056519,0.836359367,-1.27E-09,-4.69E-54,0.190648394,0.037641129,1
0.057141249,2.470048962,0.483483014,-6.93E-10,-2.23E-54,0.183585939,0.038546607,1
0.224713831,2.391932634,0.19013438,-3.75E-10,-1.06E-54,0.186328338,0.039638933,1
0.597157179,2.065042778,-0.032964319,-2.03E-10,-5.01E-55,0.191772459,0.041109578,1
1.111488955,1.683562827,-0.186953506,-1.09E-10,-2.37E-55,0.196625156,0.04181418,1
1.560255707,1.4695359,-0.279660899,-5.86E-11,-1.12E-55,0.202681913,0.040585306,1
1.943368468,1.381985004,-0.32234866,-3.14E-11,-5.32E-56,0.211567363,0.037188011,1
2.434115358,1.260053198,-0.32748088,-1.67E-11,-2.52E-56,0.221203278,0.034225173,1
3.106960874,1.032174776,-0.307094262,-8.92E-12,-1.19E-56,0.229064686,0.033479041,1
3.887927621,0.724997362,-0.271677792,-4.74E-12,-5.65E-57,0.235103204,0.034690447,1
4.65155051,0.399731475,-0.229554051,-2.51E-12,-2.67E-57,0.240154443,0.037414775,1
5.2985036,0.107459763,-0.186714014,-1.33E-12,-1.27E-57,0.244126841,0.040673244,1
5.779544316,-0.124320714,-0.146995847,-7.00E-13,-5.98E-58,0.245956867,0.043284551,1
6.083004402,-0.288103438,-0.112469015,0.004601128,-2.83E-58,0.245283589,0.045013138,1
6.200508342,-0.388483963,-0.083894702,0.033078539,-1.34E-58,0.24223206,0.0452448,1
6.10742683,-0.435740662,-0.032410356,0.075237837,-6.32E-59,0.237274975,0.043568306,1
5.70208339,-0.441956871,0.209069313,0.106778409,-2.99E-59,0.231071046,0.040300219,1
4.935012136,-0.418992553,0.800317508,0.116815936,-1.41E-59,0.223780414,0.035561939,1
3.868004355,-0.376695424,1.617505739,0.107868017,-6.67E-60,0.213243802,0.029516636,1
2.652024307,-0.318784655,2.30020621,0.08761224,-3.15E-60,0.198410342,0.022774718,1
1.460498893,-0.245402581,2.589550489,0.06324078,-1.49E-60,0.181927413,0.016448941,1
0.426030565,-0.162741488,2.468257627,0.03957142,-7.02E-61,0.170469971,0.011522951,1
-0.381375928,-0.059949508,2.065779508,0.01919143,-3.31E-61,0.162793808,0.009586268,1
-0.945751354,0.068704938,1.536473267,0.003163616,-1.56E-61,0.153949205,0.012230198,1
-1.286512497,0.226293658,0.998067949,-0.00836026,-7.37E-62,0.142302639,0.019622351,1
-1.441443931,0.402497363,0.52055326,-0.015746781,-3.48E-62,0.129350629,0.030003199,1
-1.454743672,0.55725414,0.136452397,-0.019645244,-1.64E-62,0.11814121,0.040676537,1
-1.369645623,0.636985337,-0.145866037,-0.020832103,-7.73E-63,0.113827066,0.049306262,1
-1.224249085,0.621514577,-0.332201889,-0.020095728,-3.64E-63,0.117772404,0.055430576,1
-1.049467764,0.530755361,-0.436123122,-0.018151681,-1.72E-63,0.127359531,0.058875259,1
-0.868421253,0.400314689,-0.474825377,-0.015589474,-8.08E-64,0.139599552,0.059838972,1
-0.696825355,0.261886706,-0.466238495,-0.012850374,-3.81E-64,0.153378355,0.059061255,1
-0.544025037,0.136223966,-0.426965049,-0.01023092,-1.79E-64,0.167974779,0.057089458,1
-0.414353362,0.033806281,-0.370960611,-0.007903508,-8.44E-65,0.183758503,0.054498827,1
-0.308550903,-0.042084709,-0.308915889,-0.005945067,-3.97E-65,0.205851587,0.052152638,1
-0.225054082,-0.09250976,-0.248231129,-0.004366578,-1.87E-65,0.22974738,0.050501084,1
-0.161043258,-0.120882199,-0.193405042,-0.003138861,-8.80E-66,0.24586933,0.050081451,1
-0.113214259,-0.131689779,-0.146642464,-0.002212527,-4.14E-66,0.250199002,0.050371241,1
-0.078289303,-0.129658532,-0.108514064,-0.001531821,-1.95E-66,0.245460244,0.049910149,1
-0.05331266,-0.11919351,-0.078554571,-0.001043163,-9.16E-67,0.240786467,0.04728913,1
-0.035786691,-0.104029104,-0.055740952,-0.000699625,-4.31E-67,0.244115761,0.042696271,1
-0.023701287,-0.087059978,-0.038835343,-0.000462624,-2.03E-67,0.256690308,0.037532402,1
-0.013966657,-0.070322189,-0.026605022,-0.000301904,-9.52E-68,0.275298683,0.032993362,1
0.008677192,-0.055082385,-0.017944801,-0.000194613,-4.47E-68,0.293105272,0.029981432,1
0.081476509,-0.041987904,-0.011930051,-0.000124016,-2.10E-68,0.30456603,0.029359901,1
0.218206129,-0.031235725,-0.007825474,-7.82E-05,-9.87E-69,0.308853921,0.030476365,1
0.383868613,-0.022729983,-0.005069138,-4.88E-05,-4.64E-69,0.307982696,0.031534861,1
0.507357827,-0.016211036,-0.003245368,-3.02E-05,-2.18E-69,0.304278619,0.031582664,1
0.545081763,-0.011350353,-0.002055028,-1.85E-05,-1.02E-69,0.299412464,0.030962272,1
0.502045892,-0.007813088,-0.001287906,-1.12E-05,-4.80E-70,0.295014129,0.0308423,1
0.408079762,-0.005294225,-0.000799329,-6.76E-06,-2.25E-70,0.292794643,0.031824235,1
0.294353207,-0.003535387,-0.000491566,-4.04E-06,-1.06E-70,0.294029381,0.033797304,1
0.183186197,-0.002328963,-0.000299691,-2.40E-06,-4.96E-71,0.296778714,0.036168448,1
0.087158124,-0.001514853,-0.000181218,-1.42E-06,-2.33E-71,0.298942673,0.038674722,1
0.011634232,-0.000973674,-0.000108731,-8.29E-07,-1.09E-71,0.294670831,0.040968944,1
-0.042534565,-0.000618888,-6.48E-05,-4.82E-07,-5.12E-72,0.282693604,0.042141436,1
-0.077092798,-0.000389275,-3.83E-05,-2.79E-07,-2.40E-72,0.268350812,0.041223486,1
-0.095165213,-0.000242444,-2.25E-05,-1.61E-07,-1.13E-72,0.257149526,0.037945796,1
-0.100462257,-0.000149596,-1.31E-05,-9.19E-08,-5.27E-73,0.251327337,0.033428699,1
-0.096721158,-9.15E-05,-7.62E-06,-5.23E-08,-2.47E-73,0.250495969,0.029268002,1
-0.08731464,-5.55E-05,-4.40E-06,-2.96E-08,-1.16E-73,0.253239048,0.026474963,1
-0.075013211,-3.34E-05,-2.52E-06,-1.67E-08,-5.43E-74,0.258101608,0.025561893,1
-0.061889807,-1.99E-05,-1.44E-06,-9.37E-09,-2.54E-74,0.263974464,0.026649268,1
-0.049339857,-1.18E-05,-8.17E-07,-5.24E-09,-1.19E-74,0.270714785,0.029400688,1
-0.038177873,-6.97E-06,-4.62E-07,-2.91E-09,-5.57E-75,0.280446342,0.033233891,1
-0.028770464,-4.08E-06,-2.60E-07,-1.61E-09,-2.61E-75,0.291612919,0.038099282,1
-0.021173381,-2.37E-06,-1.45E-07,-8.91E-10,-1.22E-75,0.299274744,0.045772537,1
-0.015251719,-1.37E-06,-8.11E-08,-4.90E-10,-5.72E-76,0.300755128,0.056989184,1
-0.010773465,-7.89E-07,-4.50E-08,-2.68E-10,-2.68E-76,0.298184761,0.06975287,1
-0.007474893,-4.51E-07,-2.49E-08,-1.47E-10,-1.25E-76,0.299854431,0.081669786,1
-0.005101288,-2.57E-07,-1.37E-08,-7.97E-11,-5.86E-77,0.315169239,0.091351427,1
-0.003428604,-1.45E-07,-7.53E-09,-4.32E-11,-2.74E-77,0.345670889,0.098062683,1
-0.002271921,-8.19E-08,-4.12E-09,-2.34E-11,-1.28E-77,0.38536856,0.101839285,1
-0.0014857,-4.59E-08,-2.24E-09,-1.26E-11,-5.99E-78,0.424814755,0.103407099,1
-0.000959648,-2.57E-08,-1.22E-09,-6.77E-12,-2.80E-78,0.449669692,0.103804955,1
-0.000612742,-1.43E-08,-6.60E-10,-3.63E-12,-1.31E-78,0.451605662,0.104893728,1
-0.000387025,-7.90E-09,-3.56E-10,-1.94E-12,-6.13E-79,0.434840832,0.10811775,1
-0.000241979,-4.36E-09,-1.92E-10,-1.03E-12,-2.86E-79,0.417099379,0.113163376,1
-0.000149847,-2.40E-09,-1.03E-10,-5.49E-13,-1.34E-79,0.410512019,0.118563277,1
-9.20E-05,-1.31E-09,-5.50E-11,-2.91E-13,-6.25E-80,0.411378914,0.122783342,1
-5.60E-05,-7.17E-10,-2.94E-11,-1.54E-13,-2.92E-80,0.403004654,0.124471035,1
-3.38E-05,-3.90E-10,-1.56E-11,-8.12E-14,-1.36E-80,0.377994799,0.122921129,1
-2.02E-05,-2.11E-10,-8.30E-12,-4.27E-14,-6.37E-81,0.355456715,0.118668269,1
-1.20E-05,-1.14E-10,-4.39E-12,-2.24E-14,-2.98E-81,0.352746178,0.112270198,1
-7.10E-06,-6.16E-11,-2.32E-12,-1.18E-14,-1.39E-81,0.369877738,0.104587322,1
-4.17E-06,-3.31E-11,-1.22E-12,-6.15E-15,-6.49E-82,0.396727915,0.09719894,1
-2.43E-06,-1.77E-11,-6.43E-13,-3.21E-15,-3.03E-82,0.423573169,0.091002496,1
-1.41E-06,-9.47E-12,-3.37E-13,-1.67E-15,-1.41E-82,0.44558181,0.086037395,1
-8.10E-07,-5.05E-12,-1.77E-13,-8.69E-16,-6.60E-83,0.463330771,0.083159477,1
-4.64E-07,-2.68E-12,-9.23E-14,-4.51E-16,-3.08E-83,0.478860041,0.083103523,1
-2.65E-07,-1.42E-12,-4.81E-14,-2.33E-16,-1.44E-83,0.502102229,0.084575016,1
-1.50E-07,-7.52E-13,-2.50E-14,-1.21E-16,-6.70E-84,0.536034113,0.085215486,1
-8.47E-08,-3.97E-13,-1.30E-14,-6.23E-17,-3.12E-84,0.560575878,0.084231699,1
-4.76E-08,-2.09E-13,-6.74E-15,-3.21E-17,-1.46E-84,0.558627717,0.082304373,1
-2.66E-08,-1.10E-13,-3.49E-15,-1.65E-17,-6.80E-85,0.535886108,0.078425002,1
-1.48E-08,-5.75E-14,-1.80E-15,-8.47E-18,-3.17E-85,0.507225103,0.071844451,1
-8.22E-09,-3.01E-14,-9.29E-16,-4.34E-18,0.033358181,0.48247029,0.0640547,1
-4.54E-09,-1.57E-14,-4.78E-16,-2.22E-18,0.296183228,0.466027049,0.057880317,1
-2.50E-09,0.00575141,-2.46E-16,-1.14E-18,0.979826895,0.463360742,0.05481415,1
-1.37E-09,0.041731601,-1.26E-16,-5.79E-19,1.91373978,0.472403986,0.05558746,1
-7.49E-10,0.105239243,-6.46E-17,-2.95E-19,2.692101335,0.484438481,0.0595447,1
-4.08E-10,0.218791332,-3.30E-17,-1.50E-19,3.027237635,0.488305539,0.064700393,1
-2.21E-10,0.448173952,-1.69E-17,-7.63E-20,2.892166629,0.478953164,0.069162485,1
-1.20E-10,0.825078654,-8.60E-18,-3.87E-20,2.434823658,0.458894273,0.071728174,1
-6.46E-11,1.281703783,0.004217701,-1.96E-20,1.900820496,0.434356356,0.072000873,1
-3.48E-11,1.686530508,0.058312191,-9.93E-21,1.631194643,0.414370241,0.070160931,1
-1.86E-11,1.910782715,0.278631196,-5.02E-21,1.701597502,0.403088918,0.065991152,1
-9.97E-12,1.915764522,0.653030063,-2.53E-21,1.886231122,0.398763039,0.05984765,1
-5.31E-12,1.724340246,1.215194669,-1.28E-21,1.934379963,0.40303134,0.053420817,1
-2.83E-12,1.395370808,2.062924362,-6.43E-22,1.749668043,0.422453514,0.048687341,1
-1.50E-12,1.004451369,3.146395433,-3.23E-22,1.38011921,0.458309095,0.04679837,1
-7.94E-13,0.617998857,4.24401613,-1.63E-22,0.928592424,0.503881387,0.047575728,1
-4.19E-13,0.280229019,5.140168123,-8.16E-23,0.485661076,0.546522296,0.049895148,1
-2.21E-13,0.012996251,5.711390095,-4.09E-23,0.106723533,0.576799368,0.052127134,1
-1.16E-13,-0.17862801,5.880665433,-2.05E-23,-0.184646873,0.594701027,0.053414994,1
-6.08E-14,-0.300141865,5.584176991,-1.02E-23,-0.385772852,0.610478669,0.052270784,1
-3.18E-14,-0.362705049,4.880152373,-5.12E-24,-0.505385494,0.632260144,0.047600254,1
-1.66E-14,-0.379725264,4.021606972,-2.56E-24,-0.557538246,0.659904436,0.040457485,1
-8.66E-15,-0.364605008,3.370449421,-1.27E-24,-0.558088864,0.688524467,0.033701904,1
-4.51E-15,-0.329331419,3.108173465,-6.35E-25,-0.522607438,0.713780563,0.029468403,1
-2.34E-15,-0.283705829,3.187869165,-3.16E-25,-0.465043368,0.733543201,0.027939884,1
-1.21E-15,-0.235072237,3.407805862,-1.57E-25,-0.396908351,0.746429597,0.02824745,1
-6.27E-16,-0.188415202,3.5181772,-7.81E-26,-0.326911398,0.752993006,0.030867265,1
-3.24E-16,-0.146695086,3.309044296,-3.87E-26,-0.257540605,0.755158999,0.035331951,1
-1.67E-16,-0.111297144,2.747788225,-1.92E-26,-0.156751416,0.756019662,0.040436438,1
-8.58E-17,-0.082495214,1.962064042,-9.52E-27,0.091016245,0.757658854,0.045725222,1
-4.41E-17,-0.059863874,1.126037078,-4.71E-27,0.612337817,0.760076306,0.051088089,1
-2.26E-17,-0.042605606,0.4204176,-2.33E-27,1.381854872,0.760866796,0.056027749,1
-1.16E-17,-0.029785315,0.035276136,-1.15E-27,2.117065627,0.752452624,0.058935308,1
-5.92E-18,-0.020481166,-0.06023324,-5.69E-28,2.520928345,0.731195614,0.057346571,1
-3.02E-18,-0.013868827,-0.022301737,-2.81E-28,2.508051526,0.70154727,0.051824994,1
-1.54E-18,-0.009257988,0.161572944,-1.38E-28,2.173848149,0.670339104,0.04590098,1
-7.84E-19,-0.006098137,0.432963584,-6.82E-29,1.671157736,0.641043259,0.042439979,1
-3.98E-19,-0.002433205,0.695598888,-3.36E-29,1.129944813,0.607643248,0.042843546,1
-2.02E-19,0.023812804,0.942689751,-1.65E-29,0.633392821,0.562889902,0.046235928,1
-1.03E-19,0.149056338,1.093048212,-8.12E-30,0.223600213,0.520069462,0.048224205,1
-5.19E-20,0.412497516,1.067672749,-3.99E-30,-0.085231363,0.495817178,0.045153119,1
-2.62E-20,0.789316985,0.879328689,-1.96E-30,-0.295660803,0.494194592,0.036949273,1
-1.33E-20,1.223676183,0.630948473,-9.60E-31,-0.419600701,0.509626787,0.025954198,1
-6.69E-21,1.556646367,0.606048942,-4.71E-31,-0.473588636,0.533846162,0.015235338,1
-3.37E-21,1.65983159,1.139383426,-2.30E-31,-0.475579583,0.559903279,0.007727578,1
-1.69E-21,1.531134512,2.249926294,-1.13E-31,-0.442674223,0.584317487,0.006655492,1
-8.52E-22,1.248575532,3.492797339,-5.52E-32,-0.3896112,0.606262676,0.012927781,1
-4.28E-22,0.902799571,4.278664507,-2.70E-32,-0.327974427,0.611976033,0.024447172,1
-2.14E-22,0.562214858,4.346610999,-1.32E-32,-0.266024679,0.590884664,0.037811337,1
-1.07E-22,0.266724086,3.80881513,-6.43E-33,-0.208993608,0.547251873,0.049069112,1
-5.38E-23,0.033836056,2.930447643,-3.14E-33,-0.159646678,0.491277715,0.056003391,1
-2.69E-23,-0.133360146,1.957235392,-1.53E-33,-0.118939012,0.425570901,0.059033055,1
-1.34E-23,-0.240110116,1.052895682,-7.46E-34,-0.08663614,0.34818572,0.059164794,1
-6.69E-24,-0.296031079,0.30254913,-3.63E-34,-0.061826992,0.26255511,0.058021229,1
-3.34E-24,-0.312548061,-0.263545896,-1.77E-34,-0.043303327,0.177462414,0.056822244,1
-1.66E-24,-0.301147625,-0.648141719,-8.60E-35,-0.02981154,0.101435912,0.055664645,1
-8.26E-25,-0.272188857,-0.872235383,-4.18E-35,-0.020199493,0.039728503,0.054637343,1
-4.11E-25,-0.234190659,-0.965848848,-2.03E-35,-0.013486355,-0.00415099,0.052694396,1
-2.04E-25,-0.19354582,-0.96198247,-9.87E-36,-0.008881692,-0.021629902,0.048329598,1
-1.01E-25,-0.154579218,-0.892387005,-4.79E-36,-0.00577491,-0.010626336,0.043241476,1
-5.01E-26,-0.119836047,-0.784706615,-2.32E-36,-0.003710259,0.014938739,0.042265379,1
-2.48E-26,-0.09048208,-0.660893328,-1.13E-36,-0.002357213,0.040074346,0.045453002,1